"NUMBER","FWI","ISI","number_of_fire","Period","IA_Size","BH_Size","Status","Gap_BHIA","Fuel_type","Detection","Response_time","Month","Method","Gap_UCIA","Ex_Size","Gap","Growth","logIA_Size","logResp_time","sqlogIA_Size","sqlogResp_time","sqFWI","sqISI","logNumber_of_fire"
"SWF251-2002",20,8,18,"AM",2,3,1,34.3666666666667,"M2","AIR",17.6333333333333,"6","Air",81.3666666666667,3,1,0,0.695644060758532,2.87007456387758,0.483920659268621,8.23732800221707,400,64,2.89037175789616
"SWF252-2002",3,1,18,"PM",100,575,1,94.3999999999669,"M2","LKT",1.93333333333333,"6","Air",166.65,713.8,475,0,4.60522018473813,0.661828497302518,21.2080529499195,0.438016959841709,9,1,2.89037175789616
"SWF254-2002",18,6,18,"AM",0.1,0.1,1,0.366666666666667,"M2","UNP",0.133333333333333,"6","Other ground",0.366666666666667,0.01,0,1,-2.25379492882461,-1.97808904741955,5.07959158119555,3.91283627952118,324,36,2.89037175789616
"SWF259-2002",20,6,4,"AM",0.3,0.3,1,4.76666666666667,"C2","LKT",0.366666666666667,"6","Air",4.76666666666667,0.3,0,1,-1.18744350237473,-0.989757883756028,1.41002207133195,0.97962066845721,400,36,1.38629436111989
"SWF263-2002",28,12,4,"AM",0.2,0.2,1,2.75,"C2","AIR",40.1333333333333,"6","Air",2.75,0.2,0,1,-1.58474529984373,3.69233182116419,2.51141766537679,13.6333142775816,784,144,1.38629436111989
"SWF266-2002",16,4,7,"AM",2,2,1,52.15,"C2","AIR",27.2833333333333,"6","Air",71.55,2,0,1,0.695644060758532,3.30645926042335,0.483920659268621,10.9326728408393,256,16,1.94591014905531
"SWF268-2002",25,10,7,"PM",0.01,0.01,1,0.55,"C2","UNP",0.216666666666667,"6","Air",1.46666666666667,0.01,0,1,-4.19970507787993,-1.50658052699439,17.6375227411704,2.2697848843187,625,100,1.94591014905531
"SWF269-2002",18,6,7,"PM",2,38,1,138.183333333333,"C2","LKT",25.85,"6","Air",242.183333333333,35.7,36,0,0.695644060758532,3.25250400584818,0.483920659268621,10.5787823080585,324,36,1.94591014905531
"SWF271-2002",18,5,7,"AM",15,641,1,144.833333333333,"C2","LKT",24.1,"6","Air",264.833333333333,608.7,626,0,2.70838347889233,3.18241928785759,7.33534106873692,10.127792523728,324,25,1.94591014905531
"SWF272-2002",35,12,7,"PM",20,20,1,47.3666666666667,"C2","AIR",0.633333333333333,"6","Air Tanker",96.1166666666667,20,0,1,2.9959822423092,-0.4488946660355,8.97590959623205,0.201506421195123,1225,144,1.94591014905531
"SWF283-2002",3,1,14,"AM",0.01,0.01,1,3.2,"C2","UNP",1.3,"7","Air Tanker",3.45,0.01,0,1,-4.19970507787993,0.266203040774657,17.6375227411704,0.0708640589176735,9,1,2.63905732961526
"SWF284-2002",3,1,14,"AM",0.1,0.1,1,1.78333333333333,"C2","UNP",1.81666666666667,"7","Air Tanker",1.78333333333333,0.1,0,1,-2.25379492882461,0.599751832960392,5.07959158119555,0.35970226113935,9,1,2.63905732961526
"SWF285-2002",3,1,14,"AM",0.01,0.5,1,2.2,"C2","UNP",1.91666666666667,"7","Air Tanker",3,0.3,0.49,0,-4.19970507787993,0.653192865052913,17.6375227411704,0.426660918956033,9,1,2.63905732961526
"SWF288-2002",4,2,14,"AM",0.01,0.01,1,1.16666666666667,"C2","AIR",0.916666666666667,"7","Air Tanker",1.58333333333333,0.01,0,1,-4.19970507787993,-0.0815716536938116,17.6375227411704,0.00665393468634313,16,4,2.63905732961526
"SWF289-2002",4,2,14,"AM",0.01,0.01,1,1.16666666666667,"C2","AIR",0.583333333333333,"7","Air Tanker",1.83333333333333,0.01,0,1,-4.19970507787993,-0.53046159828285,17.6375227411704,0.281389507252795,16,4,2.63905732961526
"SWF292-2002",4,2,14,"AM",0.01,0.01,1,2.78333333333333,"C2","AIR",0.883333333333333,"7","Other ground",2.78333333333333,0.01,0,1,-4.19970507787993,-0.118408231050302,17.6375227411704,0.0140205091804617,16,4,2.63905732961526
"SWF297-2002",3,1,14,"PM",0.5,0.5,1,1.5,"C1","UNP",9.85,"7","Other ground",16.3166666666667,0.5,0,1,-0.683196849706777,2.28797894060468,0.466757935449265,5.23484763265053,9,1,2.63905732961526
"SWF357-2002",4,1,2,"PM",0.08,0.08,1,0.316666666666667,"C2","LKT",0.699999999966886,"7","Air",1.81666666666667,0.08,0,1,-2.46510402249182,-0.349557476216838,6.07673784170535,0.122190429179085,16,1,0.693147180559945
"SWF358-2002",4,1,2,"PM",0.1,0.1,1,1.93333333333333,"C2","UNP",0.233333333333333,"7","Air",1.93333333333333,0.1,0,1,-2.25379492882461,-1.43408502495624,5.07959158119555,2.05659985880374,16,1,0.693147180559945
"SWF366-2002",15,6,16,"AM",0.5,0.5,1,2.55,"C2","LKT",0.333333333333333,"7","Air",2.55,0.5,0,1,-0.683196849706777,-1.08372367617436,0.466757935449265,1.17445700630087,225,36,2.77258872223978
"SWF367-2002",17,6,16,"AM",0.01,0.01,1,1.13333333333333,"C2","LKT",0.166666666666667,"7","Air",1.13333333333333,0.1,0,1,-4.19970507787993,-1.76220066698651,17.6375227411704,3.1053511907277,289,36,2.77258872223978
"SWF370-2002",12,4,16,"PM",0.01,0.01,1,15.3333333333333,"C2","LKT",0.1,"7","Air",23.6666666666667,2,0,1,-4.19970507787993,-2.25379492882461,17.6375227411704,5.07959158119555,144,16,2.77258872223978
"SWF375-2002",9,4,16,"PM",0.5,0.5,1,2.14999999996689,"C2","UNP",0.0666666666666667,"7","Other ground",14.1499999999669,0.5,0,1,-0.683196849706777,-2.63572953952258,0.466757935449265,6.94707020551193,81,16,2.77258872223978
"SWF376-2002",15,6,16,"PM",0.01,0.01,1,0.733333333333333,"C2","LKT",1.23333333333333,"7","Other ground",0.733333333333333,0.01,0,1,-4.19970507787993,0.213766389501613,17.6375227411704,0.0456960692805552,225,36,2.77258872223978
"SWF398-2002",3,1,1,"AM",0.01,0.01,1,0.966666666666667,"M2","AIR",1.36666666666667,"9","Air",1.46666666666667,0.01,0,1,-4.19970507787993,0.316026545460923,17.6375227411704,0.0998727774359651,9,1,0
"SWF402-2002",5,3,1,"AM",0.3,0.3,1,3.25,"M2","UNP",1.23333333333333,"9","Air",5.25,0.3,0,1,-1.18744350237473,0.213766389501613,1.41002207133195,0.0456960692805552,25,9,0
"SWF405-2002",4,2,1,"AM",0.2,0.2,1,1.18333333333333,"C2","AIR",2.05,"9","Air",21.75,0.2,0,1,-1.58474529984373,0.720275847948198,2.51141766537679,0.518797297137495,16,4,0
"W05006-1997",19,9,2,"PM",0.01,0.01,1,0.55,"C2","LKT",0.816666666666667,"5","Other ground",0.55,0.01,0,1,-4.19970507787993,-0.196420481173456,17.6375227411704,0.0385810054244121,361,81,0.693147180559945
"W05007-1997",19,9,2,"PM",0.01,0.01,1,0.816666666666667,"C2","LKT",0.833333333333333,"5","Other ground",0.816666666666667,0.01,0,1,-4.19970507787993,-0.176339485116407,17.6375227411704,0.0310956140111196,361,81,0.693147180559945
"W05009-1996",13,5,3,"PM",1.2,3,1,20.0333333333333,"C2","LKT",0.9,"6","Air",20.8666666666667,3,1.8,0,0.186479566942618,-0.0998203352822109,0.0347746288871064,0.009964099335853,169,25,1.09861228866811
"W05010-1997",11,5,3,"AM",0.3,0.3,1,2.73333333333333,"C2","LKT",0.333333333333333,"7","Air",2.73333333333333,1.1,0,1,-1.18744350237473,-1.08372367617436,1.41002207133195,1.17445700630087,121,25,1.09861228866811
"W05013-1997",12,6,13,"PM",0.1,0.12,1,1,"C2","UNP",6.68333333333333,"7","Air",1.13333333333333,0.4,0.02,0,-2.25379492882461,1.90036471505077,5.07959158119555,3.61138605021,144,36,2.56494935746154
"W05014-1997",12,6,13,"PM",0.1,0.3,1,3.8,"C1","LKT",0.533333333333333,"7","Air",3.8,0.3,0.2,0,-2.25379492882461,-0.61927733199349,5.07959158119555,0.383504413920975,144,36,2.56494935746154
"W05015-1996",16,7,2,"AM",2,2,1,1.93333333333333,"C2","LKT",1.23333333333333,"7","Air",2.75,2,0,1,0.695644060758532,0.213766389501613,0.483920659268621,0.0456960692805552,256,49,0.693147180559945
"W05015-1997",13,7,13,"PM",1.5,1.5,1,3.36666666666667,"C2","LKT",0.599999999966886,"7","Air",15.0666666666667,3,0,1,0.408792898200839,-0.502526821006029,0.167111633619442,0.252533205830425,169,49,2.56494935746154
"W05016-1997",15,8,13,"PM",0.1,0.1,1,3.06666666666667,"C2","LKT",0.75,"7","Air",3.06666666666667,0.1,0,1,-2.25379492882461,-0.281037529733112,5.07959158119555,0.07898209311849,225,64,2.56494935746154
"W05017-1997",12,7,13,"PM",0.01,0.1,1,0.016666666633553,"C1","LKT",2.81666666666667,"7","Air Tanker",0.016666666633553,0.1,0.09,0,-4.19970507787993,1.03732772691699,17.6375227411704,1.07604881303077,144,49,2.56494935746154
"W05018-1997",10,5,13,"PM",0.1,0.1,1,1.18333333330022,"C2","AIR",0.150000000033114,"7","Air",1.18333333330022,0.1,0,1,-2.25379492882461,-1.86433016184925,5.07959158119555,3.47572695238086,100,25,2.56494935746154
"W05019-1997",22,11,13,"PM",0.1,0.1,1,0.1,"C2","LKT",0.85,"7","Air",0.1,0.1,0,1,-2.25379492882461,-0.156653810045377,5.07959158119555,0.024540416201733,484,121,2.56494935746154
"W05020-1997",9,4,1,"AM",0.3,0.4,1,0.4,"C2","LKT",0.55,"7","Air",0.4,0.4,0.1,0,-1.18744350237473,-0.588787165235702,1.41002207133195,0.346670325946294,81,16,0
"W05020-1998",21,8,1,"PM",5,100,1,38.25,"C2","LKT",0.166666666666667,"5","Air Tanker",73.1666666666998,141,95,0,1.61043741276718,-1.76220066698651,2.59350866044026,3.1053511907277,441,64,0
"W05029-1998",14,6,17,"PM",1,1,1,0.283333333333333,"C2","UNP",23.2833333333002,"5","Other ground",0.283333333333333,1,0,1,0.00498754151103897,3.14795251986288,2.48755703243369e-05,9.90960506731105,196,36,2.83321334405622
"W05030-1998",10,5,17,"PM",0.1,0.1,1,0,"C2","UNP",72.0833333333002,"5","Other ground",0,0.1,0,1,-2.25379492882461,4.27789221889969,5.07959158119555,18.3003618365225,100,25,2.83321334405622
"W05031-1998",10,5,7,"PM",0.1,2,1,21.25,"C2","UNP",48.8333333333002,"5","Air",21.25,2,1.9,0,-2.25379492882461,3.88851552362543,5.07959158119555,15.1205529774759,100,25,1.94591014905531
"W05033-1998",12,4,17,"PM",0.2,0.2,1,0.483333333333333,"C2","LKT",0.45,"5","Air",0.733333333333333,0.2,0,1,-1.58474529984373,-0.787457860031187,2.51141766537679,0.620089881324896,144,16,2.83321334405622
"W05034-1998",13,3,6,"AM",0.01,0.01,1,0,"C1","AIR",15.1666666666667,"5","Other ground",0,0.01,0,1,-4.19970507787993,2.71942965328914,17.6375227411704,7.3952976391883,169,9,1.79175946922805
"W05035-1998",13,3,17,"PM",4,5,1,15.25,"C2","LKT",0.266666666666667,"5","Air",15.25,5,1,0,1.38754358052032,-1.30317945440938,1.92527718784316,1.69827669039474,169,9,2.83321334405622
"W05039-1998",18,5,17,"PM",10,43.5,1,47.5333333333333,"C2","LKT",0.6,"5","Air Tanker",69.5333333333333,62.9,33.5,0,2.3030849680357,-0.502526820951296,5.30420036999199,0.252533205775416,324,25,2.83321334405622
"W05053-1998",17,4,9,"PM",0.6,1.2,1,14.9166666666667,"C2","AIR",0.5,"5","Air",15.3,1.2,0.6,0,-0.502526820951296,-0.683196849706777,0.252533205775416,0.466757935449265,289,16,2.19722457733622
"W05056-1998",15,5,1,"PM",1.9,2,1,21.8666666666667,"C2","LKT",0.35,"5","Air Tanker",22.9833333333664,2,0.1,0,0.644482008578664,-1.03563748950672,0.415357059381589,1.07254500967178,225,25,0
"W05058-1998",19,5,1,"PM",0.2,0.2,1,0.983333333333333,"C2","AIR",0.3,"5","Air",0.983333333333333,0.2,0,1,-1.58474529984373,-1.18744350237473,2.51141766537679,1.41002207133195,361,25,0
"W05064-1998",22,6,3,"PM",0.1,0.1,1,0.4,"C1","UNP",0.166666666666667,"6","Air",0.4,0.1,0,1,-2.25379492882461,-1.76220066698651,5.07959158119555,3.1053511907277,484,36,1.09861228866811
"W05065-1998",22,6,3,"PM",3,3,1,13.25,"C2","LKT",1.71666666666667,"6","Air Tanker",13.25,3,0,1,1.10027756798717,0.543292813903492,1.21061072661576,0.295167081639174,484,36,1.09861228866811
"W05069-1998",24,7,11,"AM",0.1,0.1,1,0.0666666666666667,"M2","LKT",0.55,"6","Air",0.0666666666666667,0.1,0,1,-2.25379492882461,-0.588787165235702,5.07959158119555,0.346670325946294,576,49,2.39789527279837
"W05070-1998",19,6,11,"AM",0.3,0.3,1,0.683333333333333,"C2","LKT",0.5,"6","Air",0.75,0.3,0,1,-1.18744350237473,-0.683196849706777,1.41002207133195,0.466757935449265,361,36,2.39789527279837
"W05073-1998",18,5,11,"AM",120,137,1,90.4166666666998,"M2","LKT",0.799999999966886,"6","Air Tanker",90.4166666666998,137,17,0,4.78753340858068,-0.216913001604709,22.9204761382762,0.0470512502651644,324,25,2.39789527279837
"W05075-1998",33,12,11,"PM",0.01,0.1,1,0.266666666666667,"C2","UNP",1.85,"6","Air",0.266666666666667,0.01,0.09,0,-4.19970507787993,0.617884696059398,17.6375227411704,0.381781497624415,1089,144,2.39789527279837
"W05076-1998",20,7,23,"AM",1.6,1.8,1,3.53333333333333,"C2","LKT",0.466666666666667,"6","Air",3.53333333333333,1.8,0.2,0,0.473123756581979,-0.751482757572909,0.223846089042244,0.564726334929383,400,49,3.13549421592915
"W05077-1998",27,9,23,"AM",0.01,0.01,1,1.3,"Other","LKT",1.7,"6","Air",1.3,0.01,0,1,-4.19970507787993,0.53356511073548,17.6375227411704,0.284691727394165,729,81,3.13549421592915
"W05078-1998",19,8,23,"AM",15,177,1,144.566666666667,"C2","LKT",0.683333333333333,"6","Air Tanker",195.566666666667,177,162,0,2.70838347889233,-0.373482062255114,7.33534106873692,0.139488850826333,361,64,3.13549421592915
"W05080-1998",36,12,23,"AM",40,500,1,100.8166666667,"C2","LKT",0.166666666666667,"6","Ground trained",100.8166666667,500,460,0,3.68900444630209,-1.76220066698651,13.6087538048366,3.1053511907277,1296,144,3.13549421592915
"W05081-1998",35,12,23,"PM",0.2,2.5,1,43,"C2","LKT",0.85,"6","Air",43,2.5,2.3,0,-1.58474529984373,-0.156653810045377,2.51141766537679,0.024540416201733,1225,144,3.13549421592915
"W05091-1998",25,7,29,"PM",0.2,0.2,1,13.1666666666667,"C1","UNP",0.333333333333333,"6","Air",13.3333333333333,0.2,0,1,-1.58474529984373,-1.08372367617436,2.51141766537679,1.17445700630087,625,49,3.36729582998647
"W05092-1998",1,0,7,"AM",0.01,0.01,1,0.799999999966886,"C2","AIR",0.483333333333333,"6","Air",0.799999999966886,0.01,0,1,-4.19970507787993,-0.716757046199079,17.6375227411704,0.513740663276029,1,0,1.94591014905531
"W05096-1998",23,9,6,"AM",0.5,0.5,1,6,"C2","LKT",0.466666666666667,"7","Other ground",26,2,0,1,-0.683196849706777,-0.751482757572909,0.466757935449265,0.564726334929383,529,81,1.79175946922805
"W05097-1998",17,6,3,"AM",0.1,0.1,1,0.6,"C2","LKT",0.716666666666667,"7","Air",0.85,0.1,0,1,-2.25379492882461,-0.326191927213657,5.07959158119555,0.106401173379359,289,36,1.09861228866811
"W05098-1998",18,6,3,"AM",1,1.5,1,3.16666666669978,"C2","LKT",0.116666666633553,"7","Other ground",24.6666666666998,1.5,0.5,0,0.00498754151103897,-2.10647021433992,2.48755703243369e-05,4.43721676390128,324,36,1.09861228866811
"W05099-1998",7,2,10,"AM",0.01,0.1,1,0.216666666633553,"C2","AIR",0.166666666666667,"7","Other ground",1,0.1,0.09,0,-4.19970507787993,-1.76220066698651,17.6375227411704,3.1053511907277,49,4,2.30258509299405
"W05100-1998",11,3,10,"AM",0.1,0.1,1,0.949999999966886,"C2","LKT",0.21666666669978,"7","Air",0.949999999966886,0.1,0,1,-2.25379492882461,-1.50658052684501,5.07959158119555,2.26978488386858,121,9,2.30258509299405
"W05101-1998",11,3,10,"AM",0.3,0.3,1,1.26666666663355,"C2","LKT",0.95,"7","Air",1.26666666663355,0.5,0,1,-1.18744350237473,-0.0460439385014068,1.41002207133195,0.00212004427272134,121,9,2.30258509299405
"W05110-1998",4,1,8,"AM",0.5,0.5,1,1.78333333333333,"C2","AIR",1,"7","Other ground",3.28333333333333,0.5,0,1,-0.683196849706777,0.00498754151103897,0.466757935449265,2.48755703243369e-05,16,1,2.07944154167984
"W05111-1998",9,2,8,"PM",0.01,0.01,1,0,"M2","AIR",0.25,"7","Air",0.25,0.01,0,1,-4.19970507787993,-1.36649173382371,17.6375227411704,1.86729965860853,81,4,2.07944154167984
"W05120-1998",14,5,2,"PM",1.8,3,1,1.58333333333333,"C2","UNP",0.116666666633553,"8","Air",2.25,3,1.2,0,0.590560591784844,-2.10647021433992,0.348761812569265,4.43721676390128,196,25,0.693147180559945
"W05121-1998",14,5,2,"PM",0.5,0.5,1,0.466666666633553,"C2","LKT",0.783333333333333,"8","Air",0.583333333333333,0.5,0,1,-0.683196849706777,-0.237834266724213,0.466757935449265,0.0565651384282443,196,25,0.693147180559945
"W05122-1998",14,5,5,"PM",0.3,0.3,1,14,"C2","LKT",0.399999999966886,"8","Air",14,0.3,0,1,-1.18744350237473,-0.90386821195736,1.41002207133195,0.816977744586995,196,25,1.6094379124341
"W05123-1998",13,4,5,"PM",0.01,0.01,1,0.35,"C2","AIR",0,"8","Air",0.35,0.01,0,1,-4.19970507787993,-5.29831736654804,17.6375227411704,28.0721669166645,169,16,1.6094379124341
"W05124-1998",13,4,5,"PM",0.01,0.01,1,13.6333333333333,"C2","AIR",0,"8","Air",13.6333333333333,0.01,0,1,-4.19970507787993,-5.29831736654804,17.6375227411704,28.0721669166645,169,16,1.6094379124341
"W05125-1998",13,4,5,"PM",0.01,0.01,1,24,"C2","AIR",0.399999999966886,"8","Air",24,0.01,0,1,-4.19970507787993,-0.90386821195736,17.6375227411704,0.816977744586995,169,16,1.6094379124341
"W05126-1998",16,5,5,"AM",0.01,0.01,1,0.666666666666667,"C2","AIR",0.0333333333333333,"8","Air",0.666666666666667,0.01,0,1,-4.19970507787993,-3.261435439287,17.6375227411704,10.6369611246372,256,25,1.6094379124341
"W05128-1998",18,6,5,"AM",1,3,1,16.0833333333333,"C2","LKT",0.183333333333333,"8","Air",16.0833333333333,3,2,0,0.00498754151103897,-1.66954183650381,2.48755703243369e-05,2.7873699438365,324,36,1.6094379124341
"W05131-1998",18,6,5,"PM",0.5,0.5,1,11.7333333333333,"C2","UNP",0.45,"8","Air",11.7333333333333,0.5,0,1,-0.683196849706777,-0.787457860031187,0.466757935449265,0.620089881324896,324,36,1.6094379124341
"W05141-1998",22,10,12,"AM",0.3,0.3,1,1.56666666666667,"C2","LKT",0.566666666666667,"8","Air",3.21666666666667,0.5,0,1,-1.18744350237473,-0.559199208050207,1.41002207133195,0.312703754283978,484,100,2.484906649788
"W05157-1998",14,6,4,"AM",0.04,0.3,1,0.766666666666667,"C2","UNP",0.433333333333333,"8","Air",1.7,0.3,0.26,0,-3.10109278921182,-0.824775623038382,9.61677648730153,0.680254828358351,196,36,1.38629436111989
"W05159-1998",20,8,4,"AM",3,3,1,26.4666666666667,"C2","LKT",0.566666666666667,"8","Air",26.4666666666667,3,0,1,1.10027756798717,-0.559199208050207,1.21061072661576,0.312703754283978,400,64,1.38629436111989
"W05160-1998",17,6,4,"PM",10,15,1,65.0666666666667,"C2","UNP",1.25,"8","Air",65.0666666666667,26.35,5,0,2.3030849680357,0.227135572583747,5.30420036999199,0.0515905683329467,289,36,1.38629436111989
"W05165-1998",22,8,3,"PM",20,12600,1,1144.78333333337,"C2","LKT",0.433333333333333,"8","Air",1144.78333333337,14137,12580,0,2.9959822423092,-0.824775623038382,8.97590959623205,0.680254828358351,484,64,1.09861228866811
"W05173-1998",29,10,3,"AM",1,1,1,4.48333333333333,"C2","AIR",0.25,"8","Air",7.28333333333333,1,0,1,0.00498754151103897,-1.36649173382371,2.48755703243369e-05,1.86729965860853,841,100,1.09861228866811
"W05174-1998",24,9,3,"AM",0.3,0.3,1,0.583333333333333,"M2","LKT",0.0666666666666667,"8","Air",1.08333333333333,0.3,0,1,-1.18744350237473,-2.63572953952258,1.41002207133195,6.94707020551193,576,81,1.09861228866811
"W05176-1998",17,4,3,"PM",0.1,0.1,1,2.2,"M2","LKT",0.75,"8","Other ground",2.2,0.1,0,1,-2.25379492882461,-0.281037529733112,5.07959158119555,0.07898209311849,289,16,1.09861228866811
"W05177-1998",15,3,1,"AM",0.1,0.1,1,0.166666666666667,"C2","AIR",0.416666666666667,"8","Air",0.166666666666667,0.1,0,1,-2.25379492882461,-0.863540166488626,5.07959158119555,0.745701619139204,225,9,0
"W05179-1998",19,5,3,"PM",0.1,0.1,1,0.55,"M2","LKT",0.0666666666666667,"8","Other ground",0.55,0.1,0,1,-2.25379492882461,-2.63572953952258,5.07959158119555,6.94707020551193,361,25,1.09861228866811
"W05189-1998",14,3,1,"PM",0.01,0.1,1,12.55,"C2","UNP",0.166666666666667,"8","Other ground",12.55,0.1,0.09,0,-4.19970507787993,-1.76220066698651,17.6375227411704,3.1053511907277,196,9,0
"W05197-1998",19,6,2,"PM",0.2,0.2,1,1.83333333333333,"M2","AIR",0.633333333333333,"8","Air",2.16666666666667,0.2,0,1,-1.58474529984373,-0.4488946660355,2.51141766537679,0.201506421195123,361,36,0.693147180559945
